id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
41,0.9938,0.6996,0.5905,2.2869,1.3198,1.6479,1.4753,1.4394,1.2593,2.077,1.3111,1.643,1.7017,2.1668,2.2263,0.6896,1.9012,2.1745,1.4344,1.9954,1.1547,1.5628,2.225,2.0614,1.6523,1.9714,2.0377,2.387,2.2427,1.3392,0.9178,1.0558,1.1621,1.8606,1.6697,0.8564,1.8394,1.2614,0.4258,1.4603
42,0.9933,0.6994,0.587,2.2883,1.3211,1.6345,1.4624,1.4437,1.2476,2.0792,1.2945,1.6282,1.6913,2.1656,2.223,0.6728,1.8881,2.1733,1.4227,1.9908,1.1579,1.5607,2.2223,2.0603,1.6468,1.9706,2.0294,2.3851,2.2373,1.3348,0.9221,1.0631,1.1535,1.8522,1.6693,0.8407,1.8322,1.256,0.4073,1.4538
43,0.9932,0.6998,0.5843,2.2899,1.3226,1.6214,1.4496,1.4482,1.2361,2.0815,1.278,1.6136,1.681,2.1647,2.2199,0.6562,1.8751,2.1723,1.4113,1.9865,1.1615,1.5588,2.2197,2.0594,1.6416,1.9699,2.0213,2.3834,2.2321,1.3307,0.9267,1.0707,1.1453,1.844,1.6692,0.8252,1.8252,1.251,0.3889,1.4475
44,0.9936,0.7007,0.5823,2.2916,1.3246,1.6084,1.437,1.4531,1.2248,2.0841,1.2615,1.5991,1.6709,2.1639,2.217,0.6398,1.8623,2.1715,1.4001,1.9823,1.1654,1.5573,2.2174,2.0586,1.6366,1.9695,2.0134,2.3819,2.227,1.3269,0.9319,1.0787,1.1374,1.836,1.6693,0.8099,1.8184,1.2462,0.3708,1.4415
45,0.9944,0.7023,0.5811,2.2936,1.3268,1.5955,1.4246,1.4582,1.2138,2.0868,1.2453,1.5847,1.6611,2.1634,2.2143,0.6237,1.8496,2.1708,1.3891,1.9784,1.1697,1.556,2.2152,2.0581,1.6319,1.9692,2.0057,2.3805,2.2221,1.3234,0.9374,1.0869,1.1298,1.8282,1.6697,0.7948,1.8118,1.2418,0.353,1.4357
46,0.9956,0.7045,0.5805,2.2957,1.3294,1.5828,1.4124,1.4636,1.2031,2.0898,1.2291,1.5705,1.6514,2.163,2.2117,0.6079,1.837,2.1704,1.3784,1.9747,1.1744,1.555,2.2132,2.0578,1.6274,1.9692,1.9982,2.3793,2.2175,1.3202,0.9434,1.0956,1.1225,1.8206,1.6704,0.7801,1.8054,1.2378,0.3355,1.4303
47,0.997,0.7064,0.5801,2.2972,1.3317,1.5723,1.4023,1.4683,1.1941,2.092,1.2157,1.5583,1.643,2.1624,2.2093,0.5949,1.8263,2.1697,1.369,1.9713,1.178,1.5543,2.2113,2.0572,1.6234,1.9689,1.9916,2.378,2.2131,1.3172,0.9487,1.1031,1.1164,1.814,1.6707,0.7678,1.8,1.2344,0.3214,1.4257
48,0.999,0.7097,0.5809,2.2997,1.3348,1.5599,1.3905,1.4742,1.1838,2.0953,1.1998,1.5444,1.6337,2.1624,2.2071,0.5796,1.814,2.1696,1.3587,1.968,1.1833,1.5538,2.2097,2.0573,1.6193,1.9693,1.9844,2.3772,2.2088,1.3146,0.9554,1.1123,1.1098,1.8067,1.6718,0.7536,1.794,1.231,0.3047,1.4207
49,1.0015,0.7136,0.5825,2.3023,1.3383,1.5477,1.3789,1.4804,1.1738,2.0988,1.1841,1.5306,1.6246,2.1626,2.2051,0.5647,1.8019,2.1697,1.3486,1.9649,1.1889,1.5536,2.2082,2.0576,1.6156,1.9699,1.9774,2.3765,2.2046,1.3123,0.9626,1.1218,1.1035,1.7997,1.6732,0.7396,1.7883,1.2279,0.2885,1.4161
50,1.0043,0.7181,0.5848,2.3052,1.3421,1.5357,1.3675,1.4869,1.1641,2.1026,1.1685,1.5169,1.6157,2.163,2.2033,0.5502,1.7899,2.1701,1.3387,1.962,1.1949,1.5536,2.207,2.0581,1.6121,1.9707,1.9706,2.376,2.2007,1.3104,0.9701,1.1316,1.0976,1.7929,1.6748,0.726,1.7827,1.2251,0.2729,1.4117
51,1.0071,0.7219,0.5868,2.3073,1.3454,1.5257,1.3581,1.4924,1.156,2.1054,1.1556,1.5053,1.608,2.163,2.2015,0.5384,1.7796,2.17,1.3302,1.9593,1.1996,1.5538,2.2056,2.0582,1.6088,1.9711,1.9646,2.3753,2.197,1.3084,0.9767,1.1401,1.0926,1.787,1.6759,0.7148,1.778,1.2229,0.2608,1.408
52,1.0107,0.7274,0.5904,2.3105,1.3497,1.514,1.3471,1.4993,1.1469,2.1095,1.1403,1.4919,1.5995,2.1638,2.2001,0.5246,1.7679,2.1707,1.3208,1.9568,1.2061,1.5544,2.2048,2.0591,1.6058,1.9723,1.9581,2.3751,2.1933,1.3071,0.9849,1.1505,1.0874,1.7806,1.678,0.7018,1.7729,1.2207,0.2466,1.4042
53,1.0147,0.7334,0.5947,2.3138,1.3544,1.5026,1.3363,1.5065,1.138,2.1138,1.1252,1.4787,1.5913,2.1648,2.1989,0.5114,1.7564,2.1716,1.3116,1.9545,1.213,1.5552,2.2041,2.0602,1.603,1.9737,1.9519,2.3752,2.1899,1.306,0.9934,1.1611,1.0825,1.7744,1.6804,0.6892,1.768,1.219,0.2335,1.4007
